index,0
Afghanistan,-5.889898729840011
Albania,-46.97873683350476
Algeria,-48.0467835329917
Angola,-45.59553762199518
Argentina,0.0
Armenia,-17.093764506077992
Australia,-49.50808584690094
Austria,-50.04197660405561
Azerbaijan,-14.334766845461846
Bahamas,-41.500545813103095
Bahrain,-34.19871796458997
Bangladesh,-33.14667167819032
Barbados,-41.43222570419311
Belarus,-62.45009944947151
Belgium,-61.0555139234662
Belize,-41.500545775726344
Benin,-33.35834760066096
Bhutan,-26.546525955200188
Bosnia and Herzegovina,-50.15168032805724
Botswana,-47.02785427479436
Brazil,-29.147375329274723
Bulgaria,-46.432041430662
Burkina Faso,-58.50170477029898
Burundi,-36.8663246619063
Cabo Verde,-50.931979022332044
Cameroon,-47.32513644070902
Canada,-40.93474909810266
Central African Republic,-27.729901869900186
Chile,-35.91040268328046
China,-40.395198537024115
Colombia,-41.36859911401841
Congo Republic,-39.1561162246801
Costa Rica,-42.591468445026386
Cote d'Ivoire,-45.65902120664288
Croatia,-49.57675271201199
Cuba,-62.20131434178191
Cyprus,-36.9227544697247
Czechia,-41.44540067386425
DR Congo,-48.676586665891826
Denmark,-53.333089920946634
Djibouti,-35.69770976572191
Dominican Republic,-41.10932941640582
Ecuador,-38.36004148805302
Egypt,-32.46989972770669
El Salvador,-41.846507552807665
Eritrea,-39.45488333702087
Estonia,-38.51289332723855
Eswatini,-47.077215932501566
Ethiopia,-39.78587714872045
Faroe Islands,-57.92302753787053
Fiji,-34.400153160095215
Finland,-36.765594104024586
France,-57.32532935263429
French Polynesia,-34.400153160095215
Gabon,-60.08454645892577
Gambia,-40.39017368093265
Georgia,-17.347681711390962
Germany,-53.37759702836659
Ghana,-42.00732533480617
Greece,-41.161334945144255
Grenada,-41.500545775726344
Guatemala,-42.23153772296894
Guinea,-64.82283678803476
Guyana,-42.48674376306534
Haiti,-39.89884172717065
Honduras,-41.500790346581724
Hong Kong,-38.08124257099341
Hungary,-41.03819780113595
Iceland,-66.16451537361039
India,-32.420362328803115
Indonesia,-34.7151103841636
Iran,-46.07446235867426
Iraq,-35.83689332694881
Ireland,-66.32333715445846
Israel,-30.754354365984753
Italy,-47.13931333776527
Jamaica,-41.75906577124934
Japan,-40.45070812873219
Jordan,-38.90271219335456
Kazakhstan,-17.104202233625784
Kenya,-31.67531360121657
Kuwait,-36.08985351499898
Kyrgyz Republic,-16.940935167904982
Latvia,-30.45057241267328
Lebanon,-40.171896340840085
Lesotho,-47.02785427479436
Liberia,-45.42909504930961
Libya,-42.58851759013152
Lithuania,-49.21980165460237
Luxembourg,-60.44063181671603
Madagascar,-38.832821983798155
Malawi,-29.545981890944624
Malaysia,-35.5407403994799
Mali,-51.988886326077946
Malta,-28.96884444153807
Mauritania,-43.840037381125455
Mauritius,-45.078169577883024
Mexico,-41.12196352675949
Moldova,-42.573429736782685
Mongolia,-17.099134624004364
Montenegro,-49.50808584690094
Morocco,-51.434243533435655
Mozambique,-32.79060202879936
Myanmar,-35.31086626810308
Namibia,-40.114751983594005
Nepal,-26.546525955200188
Netherlands,-60.609810274314235
New Caledonia,-34.400153160095215
New Zealand,-34.400153160095215
Nicaragua,-42.17362715610027
Nigeria,-38.78856615086221
North Macedonia,-49.65660509240929
Norway,-51.49849104886043
Oman,-32.09431699802448
Pakistan,-33.10097850657136
Panama,-41.500545775775606
Papua New Guinea,-34.40015316009522
Paraguay,0.0
Peru,-37.59963030169171
Philippines,-37.15458399663792
Poland,-44.348127339846634
Portugal,-57.27121584088183
Qatar,-33.55205728122951
Romania,-43.35601683205947
Russia,-13.932072282308788
Rwanda,-29.538116603227145
Saudi Arabia,-37.97913424790424
Senegal,-37.60590659545477
Serbia,-49.98206485216857
Seychelles,-42.61556863784791
Sierra Leone,-43.329933285713196
Singapore,-37.683224329311045
Slovakia,-43.845669035407056
Slovenia,0.0
Solomon Islands,-34.40015316009522
Somalia,-41.74020957654519
South Africa,-36.49743137284652
South Korea,-35.87759941193172
Spain,-49.63683238983563
Sri Lanka,-29.942330343975414
St. Lucia,-42.38013669608286
St. Vincent and the Grenadines,-41.50054577572635
Sudan,-36.32022986172073
Suriname,-66.03909133364404
Sweden,-63.20696893763699
Switzerland,-58.44860147487305
Syria,-31.748054183772155
Taiwan,-39.18864822820037
Tajikistan,-4.74540267804187
Tanzania,-35.98966738206377
Thailand,-36.757536540001134
Togo,-38.23609652741621
Trinidad and Tobago,-41.50054577572635
Tunisia,-41.86331271624365
Turkmenistan,-4.728722025645052
Türkiye,-23.819167036450857
Uganda,-35.90272113663959
Ukraine,0.0
United Arab Emirates,-30.264006824845822
United Kingdom,-53.563703861473286
United States,-43.287040299583865
Uruguay,-29.181777287669625
Uzbekistan,-4.819848395151581
Venezuela,-40.884805085343366
Vietnam,-34.140536037045734
Yemen,-39.013495214426584
Zambia,-47.07721488397667
Zimbabwe,-46.80177682287802
