index,0
Afghanistan,-43.77565064383514
Albania,-37.16847621433376
Algeria,-30.599580188891835
Angola,-36.25099850859928
Antigua and Barbuda,32.79304913673762
Argentina,-47.717454159244824
Armenia,-73.06472806209433
Australia,-46.053240140647866
Austria,-57.11355924202434
Azerbaijan,-55.53339660428547
Bahamas,-78.39707160440967
Bahrain,-31.351606182321294
Bangladesh,-36.254297920261386
Barbados,11.503240778968522
Belarus,-66.46730552453555
Belgium,-62.631893168542675
Belize,0.0
Benin,-31.129279764433694
Bhutan,-26.02999999999999
Bolivia,-31.989862238144052
Bosnia and Herzegovina,-48.21225127809206
Botswana,-47.909648976434625
Brazil,-40.92111930790724
Brunei Darussalam,-46.59450905585693
Bulgaria,-68.51749958990284
Burkina Faso,-34.55593829163118
Burundi,-70.30802571511843
Cabo Verde,-41.14591433965052
Cambodia,-62.30949934731549
Cameroon,-38.94017120461314
Canada,-63.160495371739046
Central African Republic,-30.669141025740053
Chile,-41.148848922660754
China,-45.36642970084077
Colombia,-63.60781168671513
Comoros,-30.831124072335992
Congo Republic,-33.442604247645505
Cook Islands,-87.97
Costa Rica,-38.10250070817191
Cote d'Ivoire,-43.48178772809543
Croatia,-50.35367745643704
Cuba,-30.81025691279131
Cyprus,-26.684149522801366
Czechia,-53.01755686960461
DR Congo,-54.03956079091896
Denmark,-53.3022402565139
Djibouti,-26.83382835508168
Dominica,49.98105049870822
Dominican Republic,-81.1468369937223
Ecuador,-54.2669499003984
Egypt,-75.06948505934719
El Salvador,-39.089379256944255
Equatorial Guinea,-43.44626227720312
Eritrea,-26.89501925692539
Estonia,-44.681605186961576
Eswatini,-46.01810404602084
Ethiopia,-37.35853821693115
Faroe Islands,-65.26
Fiji,-59.77673876337024
Finland,-44.48272480336165
France,-51.976177217057185
French Polynesia,-61.98817554123623
Gabon,-48.9282599594578
Gambia,-29.14487422501934
Georgia,-46.35409346706894
Germany,-54.010240456197664
Ghana,-42.121501200287554
Greece,-53.0930316188142
Grenada,59.830000000000005
Guatemala,-54.1658306079855
Guinea,-27.87120772516396
Guinea-Bissau,-78.12122137967766
Guyana,-19.469999999999995
Haiti,-76.92187054106657
Honduras,-47.92243540573578
Hong Kong,-59.762356339682185
Hungary,-38.79176206653107
Iceland,-55.971831188824304
India,-23.906868970815434
Indonesia,-40.89027713493646
Iran,-26.227280987920242
Iraq,-49.63163182657958
Ireland,-49.53195017139544
Israel,-39.81049869979351
Italy,-39.13283805388044
Jamaica,51.53166674950009
Japan,-67.29100240267397
Jordan,-28.354585521742354
Kazakhstan,-44.3915236880313
Kenya,-37.2992226691683
Kiribati,-40.300546957954225
Kuwait,-27.108768448511753
Kyrgyz Republic,-62.969892287758626
Laos,-55.184686487394906
Latvia,-54.439891584265695
Lebanon,-57.384378444070286
Lesotho,-46.42614537972893
Liberia,-26.269648877152445
Libya,-37.71471066982518
Lithuania,-54.56986460126829
Luxembourg,-40.38368258372552
Macau,-63.31055956579601
Madagascar,-28.67026486382328
Malawi,-68.76735227074451
Malaysia,-49.15473440280394
Maldives,-27.613875734331533
Mali,-15.60946593762326
Malta,-49.443240676132106
Marshall Islands,-33.3614523790085
Mauritania,-46.918836262681914
Mauritius,-34.80415975674513
Mexico,-50.2908216031779
Moldova,-56.7395820899955
Mongolia,-82.45080932083664
Montenegro,-28.369771799078492
Morocco,-36.44555844424235
Mozambique,-44.712223427186004
Myanmar,-57.3969426379912
Namibia,-41.32134190636492
Nauru,-20.45483856360931
Nepal,-26.201411116387106
Netherlands,-47.97598195883136
New Caledonia,-53.459999999999994
New Zealand,-50.198885310333694
Nicaragua,-68.70813125566954
Niger,-53.51296453643255
Nigeria,-32.75029040851121
North Korea,-86.8483934078289
North Macedonia,57.02
Norway,-54.12350358618788
Oman,-33.805762003178444
Pakistan,-66.39327341170439
Palestine,-6.5054190923961235
Panama,-76.83569729754684
